album,song,word_count,tb_polarity,tb_subjectivity,tb_sentiment,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment
THETORTUREDPOETSDEPARTMENT,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
AllTooWell_10MinuteVersion__TheShortFilm__EP,Alltoowell 10Minuteversion Theshortfilm,998,0.06116582491582491,0.4378367003367003,neutral,0.9983,0.154,0.068,0.778,positive
Evermore,Happiness,449,0.2631079463465827,0.47331226223271655,positive,0.9976,0.229,0.122,0.649,positive
Evermore,Nobody Nocrime,426,0.2545454545454545,0.43806818181818186,positive,0.9452,0.129,0.088,0.783,positive
Evermore,Longstoryshort,427,0.011165367965367975,0.45303809523809513,neutral,-0.7043,0.11,0.11,0.781,negative
Evermore,Closure,243,0.1281110423967567,0.5898234041091184,positive,0.9774,0.182,0.081,0.737,positive
Evermore,Evermore,375,0.2286507936507937,0.6557539682539681,positive,-0.9935,0.066,0.155,0.778,negative
Evermore,Willow,424,0.17202380952380952,0.33119047619047615,positive,0.9829,0.133,0.08,0.786,positive
Evermore,Tolerateit,332,0.217,0.5516666666666666,positive,0.9943,0.188,0.076,0.736,positive
Evermore,Tisthedamnseason,425,0.19146141215106732,0.5236453201970444,positive,0.9473,0.111,0.086,0.803,positive
Evermore,Marjorie,336,0.09950617283950618,0.4423456790123457,neutral,0.9636,0.174,0.116,0.71,positive
Evermore,Ivy,387,0.14854312354312357,0.493482905982906,positive,-0.9488,0.129,0.157,0.715,negative
Evermore,Dorothea,259,-0.11965811965811968,0.3568376068376068,negative,-0.4414,0.079,0.085,0.836,negative
Evermore,Coneyisland,450,0.010611405055849503,0.5164609053497943,neutral,0.9937,0.16,0.076,0.764,positive
Evermore,Goldrush,355,0.18197278911564627,0.4285714285714285,positive,0.9592,0.177,0.146,0.677,positive
Evermore,Champagneproblems,301,0.015000000000000008,0.4938888888888888,neutral,-0.0678,0.117,0.118,0.766,negative
Evermore,Cowboylikeme,362,0.21164529914529912,0.5819444444444444,positive,0.9891,0.167,0.1,0.732,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thankyouaimee,447,-0.005864197530864205,0.3984567901234568,neutral,-0.9818,0.068,0.113,0.819,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Theprophecy,385,0.1527777777777778,0.38907407407407407,positive,0.9905,0.159,0.074,0.767,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Theblackdog,327,-0.031571146245059294,0.45110342555994726,neutral,-0.9893,0.104,0.171,0.725,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thetorturedpoetsdepartment,442,0.002469135802469124,0.4160493827160494,neutral,0.8789,0.084,0.068,0.848,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Solong London,408,0.09904572940287228,0.4710128495842782,neutral,-0.9581,0.105,0.15,0.745,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Icandoitwithabrokenheart,423,-0.007716049382716048,0.5685185185185186,neutral,0.5793,0.166,0.169,0.665,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Themanuscript,263,0.16666666666666666,0.5184640522875817,positive,0.9432,0.085,0.043,0.872,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Icanfixhim Noreallyican,266,0.14999999999999997,0.5455782312925169,positive,0.9948,0.2,0.037,0.763,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Ilookinpeopleswindows,207,0.23333333333333334,0.6,positive,-0.3899,0.073,0.076,0.851,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Robin,204,-0.017451690821256045,0.5381038647342994,neutral,0.4026,0.075,0.072,0.852,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Howdiditend,256,0.0032467532467532452,0.4933982683982684,neutral,0.422,0.084,0.073,0.843,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Sohighschool,425,0.1508080808080808,0.43824915824915844,positive,0.9888,0.143,0.073,0.784,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Guiltyassin,380,-0.08601190476190476,0.5208333333333334,neutral,-0.9907,0.072,0.149,0.779,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thealchemy,386,0.19508547008547003,0.48199786324786326,positive,0.9971,0.214,0.086,0.701,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Myboyonlybreakshisfavoritetoys,308,0.21407995296884183,0.5675778953556733,positive,0.9784,0.165,0.098,0.737,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Freshouttheslammer,303,0.17857142857142855,0.37936507936507935,positive,0.9907,0.148,0.03,0.821,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Fortnight,386,0.29785353535353537,0.6243265993265993,positive,0.9709,0.172,0.124,0.704,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Florida,504,-0.056273946360153246,0.5377394636015325,neutral,-0.9952,0.102,0.171,0.728,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Whosafraidoflittleoldme,476,-0.16614583333333333,0.5397569444444442,negative,-0.9825,0.101,0.143,0.757,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Peter,462,0.2938271604938272,0.45154320987654323,positive,0.9871,0.094,0.025,0.881,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thesmallestmanwhoeverlived,340,-0.009523809523809533,0.4686507936507936,neutral,-0.9761,0.086,0.132,0.782,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Chloeorsamorsophiaormarcus,348,-0.024658348187759947,0.667260843731432,neutral,0.9865,0.125,0.046,0.829,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thebolter,438,0.2532567049808429,0.571072796934866,positive,0.9973,0.22,0.078,0.701,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Ihateithere,432,-0.13469003763121412,0.6030501089324618,negative,-0.9914,0.145,0.213,0.642,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Thealbatross,275,-0.07833333333333332,0.521,neutral,-0.9958,0.118,0.275,0.607,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Clarabow,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Loml,385,0.2731481481481481,0.5287037037037038,positive,-0.9764,0.095,0.134,0.771,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Cassandra,392,-0.031293706293706286,0.418031968031968,neutral,-0.9972,0.037,0.197,0.767,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Imgonnagetyouback,439,0.033121212121212114,0.29918181818181816,neutral,0.8707,0.107,0.081,0.812,positive
THETORTUREDPOETSDEPARTMENT_THEANTHOLOGY,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
Red_TaylorsVersion__TheSlowMotionChapter,Alltoowell 10Minuteversion Taylorsversion Fromthevault,1005,0.05635321468654802,0.46479878146544795,neutral,0.9979,0.135,0.059,0.806,positive
Red_TaylorsVersion__TheSlowMotionChapter,Sadbeautifultragic Taylorsversion,224,0.17369854721549632,0.7851392251815983,positive,0.9974,0.352,0.154,0.494,positive
Red_TaylorsVersion__TheSlowMotionChapter,Holyground Taylorsversion,297,0.1915281385281385,0.39098268398268404,positive,0.9808,0.111,0.017,0.872,positive
Red_TaylorsVersion__TheSlowMotionChapter,Themomentiknew Taylorsversion,364,-0.0005607315389924066,0.41145617667356793,neutral,0.9886,0.15,0.077,0.773,positive
Red_TaylorsVersion__TheSlowMotionChapter,Thelasttime Taylorsversion,489,0.10389610389610389,0.2165223665223664,positive,0.991,0.117,0.036,0.847,positive
Red_TaylorsVersion__TheSlowMotionChapter,Comeback Behere Taylorsversion,346,0.0038198309626881035,0.18145537002679857,neutral,0.9312,0.102,0.055,0.844,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Thetorturedpoetsdepartment,442,0.002469135802469124,0.4160493827160494,neutral,0.8789,0.084,0.068,0.848,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Solong London,408,0.09904572940287228,0.4710128495842782,neutral,-0.9581,0.105,0.15,0.745,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Icandoitwithabrokenheart,423,-0.007716049382716048,0.5685185185185186,neutral,0.5793,0.166,0.169,0.665,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Icanfixhim Noreallyican,266,0.14999999999999997,0.5455782312925169,positive,0.9948,0.2,0.037,0.763,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Butdaddyilovehim Acousticversion,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Guiltyassin,380,-0.08601190476190476,0.5208333333333334,neutral,-0.9907,0.072,0.149,0.779,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Thealchemy,386,0.19508547008547003,0.48199786324786326,positive,0.9971,0.214,0.086,0.701,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Myboyonlybreakshisfavoritetoys,308,0.21407995296884183,0.5675778953556733,positive,0.9784,0.165,0.098,0.737,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Freshouttheslammer,303,0.17857142857142855,0.37936507936507935,positive,0.9907,0.148,0.03,0.821,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Fortnight,386,0.29785353535353537,0.6243265993265993,positive,0.9709,0.172,0.124,0.704,positive
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Florida,504,-0.056273946360153246,0.5377394636015325,neutral,-0.9952,0.102,0.171,0.728,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Whosafraidoflittleoldme,476,-0.16614583333333333,0.5397569444444442,negative,-0.9825,0.101,0.143,0.757,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Thesmallestmanwhoeverlived,340,-0.009523809523809533,0.4686507936507936,neutral,-0.9761,0.086,0.132,0.782,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Clarabow,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Loml,385,0.2731481481481481,0.5287037037037038,positive,-0.9764,0.095,0.134,0.771,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT_BonusTrackButDaddyILoveHim_AcousticVersion_,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Thetorturedpoetsdepartment,442,0.002469135802469124,0.4160493827160494,neutral,0.8789,0.084,0.068,0.848,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Solong London,408,0.09904572940287228,0.4710128495842782,neutral,-0.9581,0.105,0.15,0.745,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Icandoitwithabrokenheart,423,-0.007716049382716048,0.5685185185185186,neutral,0.5793,0.166,0.169,0.665,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Icanfixhim Noreallyican,266,0.14999999999999997,0.5455782312925169,positive,0.9948,0.2,0.037,0.763,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Guiltyassin,380,-0.08601190476190476,0.5208333333333334,neutral,-0.9907,0.072,0.149,0.779,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Thealchemy,386,0.19508547008547003,0.48199786324786326,positive,0.9971,0.214,0.086,0.701,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Myboyonlybreakshisfavoritetoys,308,0.21407995296884183,0.5675778953556733,positive,0.9784,0.165,0.098,0.737,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Freshouttheslammer,303,0.17857142857142855,0.37936507936507935,positive,0.9907,0.148,0.03,0.821,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Fortnight,386,0.29785353535353537,0.6243265993265993,positive,0.9709,0.172,0.124,0.704,positive
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Florida,504,-0.056273946360153246,0.5377394636015325,neutral,-0.9952,0.102,0.171,0.728,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Whosafraidoflittleoldme,476,-0.16614583333333333,0.5397569444444442,negative,-0.9825,0.101,0.143,0.757,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Thesmallestmanwhoeverlived,340,-0.009523809523809533,0.4686507936507936,neutral,-0.9761,0.086,0.132,0.782,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Whosafraidoflittleoldme Firstdraftphonememo,526,-0.1511574074074074,0.529475308641975,negative,-0.9593,0.108,0.129,0.763,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Clarabow,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Loml,385,0.2731481481481481,0.5287037037037038,positive,-0.9764,0.095,0.134,0.771,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT_WhosAfraidOfLittleOldMe_FirstDraftPhoneMemo,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Thetorturedpoetsdepartment,442,0.002469135802469124,0.4160493827160494,neutral,0.8789,0.084,0.068,0.848,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Solong London,408,0.09904572940287228,0.4710128495842782,neutral,-0.9581,0.105,0.15,0.745,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Icandoitwithabrokenheart,423,-0.007716049382716048,0.5685185185185186,neutral,0.5793,0.166,0.169,0.665,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Icanfixhim Noreallyican,266,0.14999999999999997,0.5455782312925169,positive,0.9948,0.2,0.037,0.763,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Theblackdog Firstdraftphonememo,338,0.06437937062937063,0.4676427738927738,neutral,-0.9808,0.112,0.159,0.729,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Guiltyassin,380,-0.08601190476190476,0.5208333333333334,neutral,-0.9907,0.072,0.149,0.779,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Thealchemy,386,0.19508547008547003,0.48199786324786326,positive,0.9971,0.214,0.086,0.701,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Myboyonlybreakshisfavoritetoys,308,0.21407995296884183,0.5675778953556733,positive,0.9784,0.165,0.098,0.737,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Freshouttheslammer,303,0.17857142857142855,0.37936507936507935,positive,0.9907,0.148,0.03,0.821,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Fortnight,386,0.29785353535353537,0.6243265993265993,positive,0.9709,0.172,0.124,0.704,positive
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Florida,504,-0.056273946360153246,0.5377394636015325,neutral,-0.9952,0.102,0.171,0.728,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Whosafraidoflittleoldme,476,-0.16614583333333333,0.5397569444444442,negative,-0.9825,0.101,0.143,0.757,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Thesmallestmanwhoeverlived,340,-0.009523809523809533,0.4686507936507936,neutral,-0.9761,0.086,0.132,0.782,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Clarabow,275,0.2326479076479077,0.6137536075036076,positive,-0.2018,0.171,0.154,0.675,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Loml,385,0.2731481481481481,0.5287037037037038,positive,-0.9764,0.095,0.134,0.771,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Downbad,503,-0.2533333333333332,0.44821428571428595,negative,-0.9989,0.058,0.241,0.702,negative
THETORTUREDPOETSDEPARTMENT_TheBlackDog_FirstDraftPhoneMemo_,Butdaddyilovehim,601,0.15790143964562564,0.4455869324473975,positive,0.993,0.152,0.091,0.757,positive
TheMoreLoverChapter,Thearcher,310,0.20218253968253963,0.53343253968254,positive,0.9255,0.153,0.137,0.71,positive
TheMoreLoverChapter,Lover,271,0.3085714285714286,0.5985714285714286,positive,0.9955,0.199,0.033,0.767,positive
TheMoreLoverChapter,Allofthegirlsyoulovedbefore,345,0.3406862745098039,0.5980392156862747,positive,0.9992,0.301,0.056,0.643,positive
TheMoreLoverChapter,Theman,447,-0.14867724867724863,0.6755731922398589,negative,-0.9863,0.069,0.114,0.817,negative
TheMoreLoverChapter,Cruelsummer,459,-0.10499313694435647,0.5592640692640694,negative,-0.9471,0.156,0.164,0.68,negative
Midnights_TheTillDawnEdition_,Snowonthebeach,482,-0.12975308641975317,0.49975308641975263,negative,0.9988,0.261,0.068,0.671,positive
Midnights_TheTillDawnEdition_,Karma Remix,525,0.053402777777777764,0.5757638888888891,neutral,0.9977,0.224,0.1,0.676,positive
Midnights_TheTillDawnEdition_,Hitsdifferent,480,0.11232927279438906,0.6301956441491329,positive,0.9786,0.148,0.105,0.747,positive
Midnights_TheTillDawnEdition_,Maroon,364,-0.37121212121212116,0.7292929292929292,negative,-0.9522,0.023,0.077,0.9,negative
Midnights_TheTillDawnEdition_,Labyrinth,262,0.21550969355847405,0.502720450281426,positive,0.9962,0.222,0.045,0.733,positive
Midnights_TheTillDawnEdition_,Anti Hero,353,0.0393939393939394,0.41212121212121217,neutral,-0.9898,0.104,0.183,0.714,negative
Midnights_TheTillDawnEdition_,Lavenderhaze,320,0.15575757575757576,0.7503030303030304,positive,-0.8192,0.106,0.116,0.779,negative
Midnights_TheTillDawnEdition_,Karma,400,-0.0034356725146198882,0.5606725146198832,neutral,0.994,0.195,0.104,0.701,positive
Midnights_TheTillDawnEdition_,Biggerthanthewholesky,266,0.09747095010252904,0.4360902255639098,neutral,-0.8665,0.0,0.039,0.961,negative
Midnights_TheTillDawnEdition_,Midnightrain,297,0.38636363636363635,0.6500000000000001,positive,0.9972,0.25,0.073,0.678,positive
Midnights_TheTillDawnEdition_,Bejeweled,442,0.4874166666666666,0.5824444444444444,positive,0.995,0.155,0.046,0.799,positive
Midnights_TheTillDawnEdition_,Snowonthebeach Feat Morelanadelrey,461,-0.09695340501792114,0.6017921146953403,neutral,0.9988,0.268,0.07,0.662,positive
Midnights_TheTillDawnEdition_,Paris,326,0.15715277777777775,0.5740972222222223,positive,0.997,0.205,0.044,0.75,positive
Midnights_TheTillDawnEdition_,Mastermind,351,-0.017968749999999988,0.39739583333333334,neutral,0.9381,0.085,0.046,0.869,positive
Midnights_TheTillDawnEdition_,Glitch,246,-0.016094276094276088,0.4451851851851852,neutral,0.9915,0.17,0.019,0.811,positive
Midnights_TheTillDawnEdition_,Question,446,0.16473214285714285,0.364781746031746,positive,0.9962,0.174,0.07,0.757,positive
Midnights_TheTillDawnEdition_,Wouldve Couldve Shouldve,520,0.27746913580246907,0.5364197530864199,positive,-0.9823,0.136,0.17,0.694,negative
Midnights_TheTillDawnEdition_,Sweetnothing,283,0.1039021164021164,0.40383597883597877,positive,0.9558,0.076,0.014,0.91,positive
Midnights_TheTillDawnEdition_,Dearreader,280,0.30142857142857143,0.6621164021164021,positive,0.9921,0.188,0.061,0.752,positive
Midnights_TheTillDawnEdition_,Youreonyourown Kid,318,0.4749999999999999,0.7388888888888889,positive,0.9946,0.193,0.041,0.766,positive
Midnights_TheTillDawnEdition_,Vigilanteshit,275,-0.19702380952380955,0.6681122448979593,negative,-0.8222,0.147,0.165,0.689,negative
Midnights_TheTillDawnEdition_,Highinfidelity,395,0.05920149011985748,0.5418432134758665,neutral,-0.8823,0.055,0.086,0.858,negative
Midnights_TheTillDawnEdition_,Thegreatwar,365,0.26858237547892716,0.5268199233716475,positive,0.8691,0.209,0.184,0.607,positive
evermore_theforeveristhesweetestconchapter,Longstoryshort,427,0.011165367965367975,0.45303809523809513,neutral,-0.7043,0.11,0.11,0.781,negative
evermore_theforeveristhesweetestconchapter,Evermore,375,0.2286507936507937,0.6557539682539681,positive,-0.9935,0.066,0.155,0.778,negative
evermore_theforeveristhesweetestconchapter,Invisiblestring,322,0.01460137085137086,0.6457070707070707,neutral,0.9615,0.097,0.047,0.856,positive
evermore_theforeveristhesweetestconchapter,Willow,424,0.17202380952380952,0.33119047619047615,positive,0.9829,0.133,0.08,0.786,positive
evermore_theforeveristhesweetestconchapter,Mirrorball,277,0.26313131313131316,0.5717171717171717,positive,0.9667,0.12,0.054,0.826,positive
evermore_theforeveristhesweetestconchapter,Cowboylikeme,362,0.21164529914529912,0.5819444444444444,positive,0.9891,0.167,0.1,0.732,positive
SpeakNow_Deluxe_,Mean,421,-0.1538919413919414,0.47532051282051285,negative,-0.9851,0.029,0.086,0.885,negative
SpeakNow_Deluxe_,Nevergrowup,453,0.06263175230566535,0.4804253717297195,neutral,0.9971,0.163,0.016,0.82,positive
SpeakNow_Deluxe_,Mine Popmix,429,0.12012648809523807,0.5138764880952382,positive,0.9957,0.179,0.079,0.742,positive
SpeakNow_Deluxe_,Innocent,334,0.2577847439916406,0.6022291884360851,positive,0.9793,0.143,0.069,0.788,positive
SpeakNow_Deluxe_,Speaknow,451,0.01792534722222222,0.4185763888888889,neutral,0.8886,0.102,0.086,0.811,positive
SpeakNow_Deluxe_,Sparksfly,364,0.2167310167310167,0.4964607464607465,positive,0.7896,0.124,0.106,0.77,positive
SpeakNow_Deluxe_,Dearjohn,391,-0.06820276497695851,0.5362519201228878,neutral,-0.9682,0.096,0.149,0.755,negative
SpeakNow_Deluxe_,Superman,392,0.2453733766233766,0.4853896103896103,positive,0.9954,0.162,0.042,0.795,positive
SpeakNow_Deluxe_,Mine,427,0.12012648809523807,0.5138764880952382,positive,0.9957,0.18,0.08,0.741,positive
SpeakNow_Deluxe_,Ours,310,0.10604966717869943,0.5935407066052226,positive,0.9983,0.26,0.063,0.677,positive
SpeakNow_Deluxe_,Haunted,338,-0.12038352272727273,0.4513020833333333,negative,-0.9949,0.054,0.168,0.778,negative
SpeakNow_Deluxe_,Enchanted,407,0.2865740740740741,0.5087962962962962,positive,0.9858,0.149,0.067,0.784,positive
SpeakNow_Deluxe_,Backtodecember Acoustic,443,0.11303571428571427,0.4017857142857144,positive,0.9964,0.162,0.054,0.784,positive
SpeakNow_Deluxe_,Lastkiss,424,0.225,0.4119047619047619,positive,0.9979,0.189,0.026,0.784,positive
SpeakNow_Deluxe_,Thestoryofus,470,0.14299516908212562,0.4073153899240856,positive,-0.9814,0.127,0.16,0.713,negative
SpeakNow_Deluxe_,Betterthanrevenge,531,0.2681027966742252,0.46982237339380195,positive,0.9586,0.115,0.087,0.798,positive
SpeakNow_Deluxe_,Haunted Acousticversion,342,-0.12038352272727273,0.4513020833333333,negative,-0.9949,0.053,0.166,0.78,negative
SpeakNow_Deluxe_,Backtodecember,442,0.11303571428571427,0.4017857142857144,positive,0.9964,0.163,0.054,0.783,positive
SpeakNow_Deluxe_,Longlive,455,0.058704808704808695,0.5259652509652508,neutral,-0.9651,0.043,0.078,0.879,negative
SpeakNow_Deluxe_,Ifthiswasamovie,465,-0.006613756613756614,0.17447089947089947,neutral,0.914,0.066,0.038,0.896,positive
evermore_JapaneseEdition_,Happiness,449,0.2631079463465827,0.47331226223271655,positive,0.9976,0.229,0.122,0.649,positive
evermore_JapaneseEdition_,Nobody Nocrime,426,0.2545454545454545,0.43806818181818186,positive,0.9452,0.129,0.088,0.783,positive
evermore_JapaneseEdition_,Rightwhereyouleftme,425,0.08096590909090906,0.3290298821548822,neutral,-0.9886,0.057,0.132,0.811,negative
evermore_JapaneseEdition_,Longstoryshort,427,0.011165367965367975,0.45303809523809513,neutral,-0.7043,0.11,0.11,0.781,negative
evermore_JapaneseEdition_,Closure,243,0.1281110423967567,0.5898234041091184,positive,0.9774,0.182,0.081,0.737,positive
evermore_JapaneseEdition_,Evermore,375,0.2286507936507937,0.6557539682539681,positive,-0.9935,0.066,0.155,0.778,negative
evermore_JapaneseEdition_,Willow,424,0.17202380952380952,0.33119047619047615,positive,0.9829,0.133,0.08,0.786,positive
evermore_JapaneseEdition_,Tolerateit,332,0.217,0.5516666666666666,positive,0.9943,0.188,0.076,0.736,positive
evermore_JapaneseEdition_,Tisthedamnseason,425,0.19146141215106732,0.5236453201970444,positive,0.9473,0.111,0.086,0.803,positive
evermore_JapaneseEdition_,Marjorie,336,0.09950617283950618,0.4423456790123457,neutral,0.9636,0.174,0.116,0.71,positive
evermore_JapaneseEdition_,Ivy,387,0.14854312354312357,0.493482905982906,positive,-0.9488,0.129,0.157,0.715,negative
evermore_JapaneseEdition_,Dorothea,259,-0.11965811965811968,0.3568376068376068,negative,-0.4414,0.079,0.085,0.836,negative
evermore_JapaneseEdition_,Willow Lonelywitchversion,427,0.1590702947845805,0.34875283446712013,positive,0.9803,0.132,0.086,0.781,positive
evermore_JapaneseEdition_,Willow Dancingwitchversion Elviraremix,390,0.17202380952380952,0.33119047619047615,positive,0.9769,0.13,0.083,0.787,positive
evermore_JapaneseEdition_,Coneyisland,450,0.010611405055849503,0.5164609053497943,neutral,0.9937,0.16,0.076,0.764,positive
